z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
2.14436713e+01, 1.35109390e+00, 4.45559902e-02, 9.22918174e-01, 1.09340565e-02, 6.75323333e-01, 2.48356433e+05, 1.10657668e+04, 1.10657668e+04, 4.93046196e+02, 5.19753771e+01, 4.03360772e+03, 3.05679893e-26
2.16440701e+01, 1.35495449e+00, 4.41616721e-02, 9.23063819e-01, 1.07883892e-02, 6.72039851e-01, 2.50909022e+05, 1.10805619e+04, 1.10805619e+04, 4.89336143e+02, 5.19975814e+01, 4.08787203e+03, 3.13959867e-26
2.18444689e+01, 1.35878107e+00, 4.37742721e-02, 9.23206272e-01, 1.06459145e-02, 6.68799769e-01, 2.53463073e+05, 1.10951615e+04, 1.10951615e+04, 4.85682621e+02, 5.20195735e+01, 4.14237965e+03, 3.22388360e-26
2.20448677e+01, 1.36257422e+00, 4.33936099e-02, 9.23345631e-01, 1.05065352e-02, 6.65602141e-01, 2.56018568e+05, 1.11095699e+04, 1.11095699e+04, 4.82084341e+02, 5.20413573e+01, 4.19712956e+03, 3.30966703e-26
2.22452665e+01, 1.36633453e+00, 4.30195110e-02, 9.23481989e-01, 1.03701580e-02, 6.62446051e-01, 2.58575488e+05, 1.11237911e+04, 1.11237911e+04, 4.78540052e+02, 5.20629368e+01, 4.25212072e+03, 3.39696229e-26
2.24456653e+01, 1.37006256e+00, 4.26518073e-02, 9.23615436e-01, 1.02366934e-02, 6.59330607e-01, 2.61133814e+05, 1.11378291e+04, 1.11378291e+04, 4.75048541e+02, 5.20843156e+01, 4.30735214e+03, 3.48578270e-26
2.26460641e+01, 1.37375886e+00, 4.22903361e-02, 9.23746058e-01, 1.01060548e-02, 6.56254946e-01, 2.63693528e+05, 1.11516879e+04, 1.11516879e+04, 4.71608630e+02, 5.21054974e+01, 4.36282282e+03, 3.57614159e-26
2.28464629e+01, 1.37742397e+00, 4.19349403e-02, 9.23873937e-01, 9.97815943e-03, 6.53218231e-01, 2.66254612e+05, 1.11653713e+04, 1.11653713e+04, 4.68219177e+02, 5.21264857e+01, 4.41853177e+03, 3.66805229e-26
2.30468617e+01, 1.38105841e+00, 4.15854681e-02, 9.23999154e-01, 9.85292725e-03, 6.50219647e-01, 2.68817049e+05, 1.11788828e+04, 1.11788828e+04, 4.64879073e+02, 5.21472840e+01, 4.47447803e+03, 3.76152813e-26
2.32472605e+01, 1.38466268e+00, 4.12417724e-02, 9.24121785e-01, 9.73028134e-03, 6.47258404e-01, 2.71380822e+05, 1.11922261e+04, 1.11922261e+04, 4.61587241e+02, 5.21678958e+01, 4.53066064e+03, 3.85658245e-26
2.34476593e+01, 1.38823728e+00, 4.09037114e-02, 9.24241905e-01, 9.61014757e-03, 6.44333736e-01, 2.73945914e+05, 1.12054046e+04, 1.12054046e+04, 4.58342635e+02, 5.21883241e+01, 4.58707865e+03, 3.95322859e-26
2.36480581e+01, 1.39178271e+00, 4.05711474e-02, 9.24359585e-01, 9.49245455e-03, 6.41444896e-01, 2.76512309e+05, 1.12184217e+04, 1.12184217e+04, 4.55144239e+02, 5.22085723e+01, 4.64373114e+03, 4.05147990e-26
2.38484569e+01, 1.39529942e+00, 4.02439477e-02, 9.24474894e-01, 9.37713345e-03, 6.38591161e-01, 2.79079991e+05, 1.12312806e+04, 1.12312806e+04, 4.51991067e+02, 5.22286435e+01, 4.70061718e+03, 4.15134972e-26
2.40488557e+01, 1.39878789e+00, 3.99219833e-02, 9.24587897e-01, 9.26411794e-03, 6.35771826e-01, 2.81648945e+05, 1.12439845e+04, 1.12439845e+04, 4.48882160e+02, 5.22485406e+01, 4.75773586e+03, 4.25285139e-26
2.42492545e+01, 1.40224856e+00, 3.96051297e-02, 9.24698660e-01, 9.15334402e-03, 6.32986207e-01, 2.84219154e+05, 1.12565365e+04, 1.12565365e+04, 4.45816587e+02, 5.22682667e+01, 4.81508627e+03, 4.35599828e-26
2.44496533e+01, 1.40568187e+00, 3.92932661e-02, 9.24807244e-01, 9.04475000e-03, 6.30233638e-01, 2.86790605e+05, 1.12689395e+04, 1.12689395e+04, 4.42793440e+02, 5.22878246e+01, 4.87266754e+03, 4.46080374e-26
2.46500521e+01, 1.40908825e+00, 3.89862756e-02, 9.24913707e-01, 8.93827632e-03, 6.27513473e-01, 2.89363281e+05, 1.12811966e+04, 1.12811966e+04, 4.39811840e+02, 5.23072171e+01, 4.93047879e+03, 4.56728112e-26
2.48504509e+01, 1.41246812e+00, 3.86840448e-02, 9.25018108e-01, 8.83386552e-03, 6.24825082e-01, 2.91937170e+05, 1.12933105e+04, 1.12933105e+04, 4.36870931e+02, 5.23264470e+01, 4.98851914e+03, 4.67544379e-26
2.50508497e+01, 1.41582189e+00, 3.83864638e-02, 9.25120503e-01, 8.73146211e-03, 6.22167851e-01, 2.94512256e+05, 1.13052841e+04, 1.13052841e+04, 4.33969878e+02, 5.23455169e+01, 5.04678775e+03, 4.78530511e-26
2.52512485e+01, 1.41914996e+00, 3.80934263e-02, 9.25220944e-01, 8.63101250e-03, 6.19541186e-01, 2.97088526e+05, 1.13171199e+04, 1.13171199e+04, 4.31107871e+02, 5.23644294e+01, 5.10528375e+03, 4.89687845e-26
2.54516473e+01, 1.42245272e+00, 3.78048289e-02, 9.25319483e-01, 8.53246496e-03, 6.16944504e-01, 2.99665966e+05, 1.13288206e+04, 1.13288206e+04, 4.28284123e+02, 5.23831871e+01, 5.16400632e+03, 5.01017718e-26
2.56520461e+01, 1.42573056e+00, 3.75205715e-02, 9.25416170e-01, 8.43576946e-03, 6.14377243e-01, 3.02244562e+05, 1.13403887e+04, 1.13403887e+04, 4.25497864e+02, 5.24017925e+01, 5.22295464e+03, 5.12521468e-26
2.58524449e+01, 1.42898383e+00, 3.72405568e-02, 9.25511055e-01, 8.34087769e-03, 6.11838850e-01, 3.04824302e+05, 1.13518268e+04, 1.13518268e+04, 4.22748349e+02, 5.24202479e+01, 5.28212787e+03, 5.24200432e-26
2.60528437e+01, 1.43221292e+00, 3.69646907e-02, 9.25604182e-01, 8.24774291e-03, 6.09328790e-01, 3.07405173e+05, 1.13631372e+04, 1.13631372e+04, 4.20034851e+02, 5.24385559e+01, 5.34152521e+03, 5.36055948e-26
2.62532425e+01, 1.43541818e+00, 3.66928816e-02, 9.25695598e-01, 8.15631997e-03, 6.06846542e-01, 3.09987162e+05, 1.13743222e+04, 1.13743222e+04, 4.17356660e+02, 5.24567185e+01, 5.40114587e+03, 5.48089354e-26
2.64536413e+01, 1.43859995e+00, 3.64250407e-02, 9.25785347e-01, 8.06656516e-03, 6.04391595e-01, 3.12570257e+05, 1.13853843e+04, 1.13853843e+04, 4.14713087e+02, 5.24747382e+01, 5.46098905e+03, 5.60301990e-26
2.66540401e+01, 1.44175859e+00, 3.61610816e-02, 9.25873469e-01, 7.97843621e-03, 6.01963455e-01, 3.15154445e+05, 1.13963256e+04, 1.13963256e+04, 4.12103460e+02, 5.24926172e+01, 5.52105397e+03, 5.72695193e-26
2.68544389e+01, 1.44489441e+00, 3.59009207e-02, 9.25960007e-01, 7.89189222e-03, 5.99561638e-01, 3.17739715e+05, 1.14071483e+04, 1.14071483e+04, 4.09527126e+02, 5.25103575e+01, 5.58133985e+03, 5.85270304e-26
2.70548377e+01, 1.44800776e+00, 3.56444764e-02, 9.26045000e-01, 7.80689360e-03, 5.97185673e-01, 3.20326054e+05, 1.14178545e+04, 1.14178545e+04, 4.06983445e+02, 5.25279613e+01, 5.64184594e+03, 5.98028662e-26
2.72552365e+01, 1.45109895e+00, 3.53916698e-02, 9.26128487e-01, 7.72340203e-03, 5.94835099e-01, 3.22913452e+05, 1.14284463e+04, 1.14284463e+04, 4.04471797e+02, 5.25454307e+01, 5.70257147e+03, 6.10971606e-26
2.74556353e+01, 1.45416829e+00, 3.51424240e-02, 9.26210503e-01, 7.64138039e-03, 5.92509471e-01, 3.25501897e+05, 1.14389257e+04, 1.14389257e+04, 4.01991576e+02, 5.25627676e+01, 5.76351570e+03, 6.24100477e-26
2.76560341e+01, 1.45721608e+00, 3.48966643e-02, 9.26291086e-01, 7.56079273e-03, 5.90208349e-01, 3.28091377e+05, 1.14492946e+04, 1.14492946e+04, 3.99542191e+02, 5.25799741e+01, 5.82467788e+03, 6.37416615e-26
2.78564329e+01, 1.46024264e+00, 3.46543180e-02, 9.26370270e-01, 7.48160423e-03, 5.87931307e-01, 3.30681882e+05, 1.14595551e+04, 1.14595551e+04, 3.97123066e+02, 5.25970520e+01, 5.88605729e+03, 6.50921362e-26
2.80568317e+01, 1.46324826e+00, 3.44153145e-02, 9.26448088e-01, 7.40378115e-03, 5.85677930e-01, 3.33273402e+05, 1.14697089e+04, 1.14697089e+04, 3.94733640e+02, 5.26140033e+01, 5.94765321e+03, 6.64616057e-26
2.82572305e+01, 1.46623321e+00, 3.41795852e-02, 9.26524574e-01, 7.32729077e-03, 5.83447811e-01, 3.35865924e+05, 1.14797580e+04, 1.14797580e+04, 3.92373365e+02, 5.26308297e+01, 6.00946490e+03, 6.78502043e-26
2.84576293e+01, 1.46919779e+00, 3.39470631e-02, 9.26599759e-01, 7.25210139e-03, 5.81240553e-01, 3.38459440e+05, 1.14897040e+04, 1.14897040e+04, 3.90041707e+02, 5.26475332e+01, 6.07149167e+03, 6.92580661e-26
2.86580281e+01, 1.47214227e+00, 3.37176834e-02, 9.26673675e-01, 7.17818226e-03, 5.79055770e-01, 3.41053939e+05, 1.14995488e+04, 1.14995488e+04, 3.87738144e+02, 5.26641154e+01, 6.13373280e+03, 7.06853253e-26
2.88584269e+01, 1.47506692e+00, 3.34913827e-02, 9.26746349e-01, 7.10550358e-03, 5.76893084e-01, 3.43649411e+05, 1.15092939e+04, 1.15092939e+04, 3.85462168e+02, 5.26805780e+01, 6.19618762e+03, 7.21321161e-26
2.90588257e+01, 1.47797201e+00, 3.32680994e-02, 9.26817813e-01, 7.03403642e-03, 5.74752125e-01, 3.46245846e+05, 1.15189412e+04, 1.15189412e+04, 3.83213282e+02, 5.26969229e+01, 6.25885542e+03, 7.35985729e-26
2.92592244e+01, 1.48085779e+00, 3.30477736e-02, 9.26888093e-01, 6.96375272e-03, 5.72632532e-01, 3.48843235e+05, 1.15284923e+04, 1.15284923e+04, 3.80991002e+02, 5.27131515e+01, 6.32173554e+03, 7.50848298e-26
2.94596232e+01, 1.48372453e+00, 3.28303470e-02, 9.26957217e-01, 6.89462525e-03, 5.70533954e-01, 3.51441567e+05, 1.15379486e+04, 1.15379486e+04, 3.78794855e+02, 5.27292656e+01, 6.38482728e+03, 7.65910213e-26
2.96600220e+01, 1.48657246e+00, 3.26157626e-02, 9.27025212e-01, 6.82662757e-03, 5.68456047e-01, 3.54040833e+05, 1.15473118e+04, 1.15473118e+04, 3.76624379e+02, 5.27452668e+01, 6.44812999e+03, 7.81172817e-26
2.98604208e+01, 1.48940184e+00, 3.24039651e-02, 9.27092102e-01, 6.75973403e-03, 5.66398473e-01, 3.56641025e+05, 1.15565833e+04, 1.15565833e+04, 3.74479123e+02, 5.27611565e+01, 6.51164301e+03, 7.96637453e-26
3.00608196e+01, 1.49221291e+00, 3.21949006e-02, 9.27157914e-01, 6.69391972e-03, 5.64360905e-01, 3.59242133e+05, 1.15657648e+04, 1.15657648e+04, 3.72358646e+02, 5.27769363e+01, 6.57536568e+03, 8.12305465e-26
3.02612184e+01, 1.49500590e+00, 3.19885164e-02, 9.27222670e-01, 6.62916043e-03, 5.62343021e-01, 3.61844148e+05, 1.15748575e+04, 1.15748575e+04, 3.70262519e+02, 5.27926078e+01, 6.63929736e+03, 8.28178199e-26
3.04616172e+01, 1.49778104e+00, 3.17847615e-02, 9.27286395e-01, 6.56543266e-03, 5.60344506e-01, 3.64447062e+05, 1.15838629e+04, 1.15838629e+04, 3.68190321e+02, 5.28081723e+01, 6.70343740e+03, 8.44256999e-26
3.06620160e+01, 1.50053856e+00, 3.15835858e-02, 9.27349112e-01, 6.50271358e-03, 5.58365054e-01, 3.67050865e+05, 1.15927825e+04, 1.15927825e+04, 3.66141641e+02, 5.28236313e+01, 6.76778517e+03, 8.60543210e-26
3.08624148e+01, 1.50327869e+00, 3.13849407e-02, 9.27410842e-01, 6.44098100e-03, 5.56404364e-01, 3.69655550e+05, 1.16016175e+04, 1.16016175e+04, 3.64116078e+02, 5.28389862e+01, 6.83234003e+03, 8.77038177e-26
3.10628136e+01, 1.50600163e+00, 3.11887787e-02, 9.27471607e-01, 6.38021335e-03, 5.54462142e-01, 3.72261107e+05, 1.16103693e+04, 1.16103693e+04, 3.62113239e+02, 5.28542383e+01, 6.89710138e+03, 8.93743246e-26
3.12632124e+01, 1.50870761e+00, 3.09950536e-02, 9.27531428e-01, 6.32038967e-03, 5.52538102e-01, 3.74867529e+05, 1.16190392e+04, 1.16190392e+04, 3.60132743e+02, 5.28693891e+01, 6.96206858e+03, 9.10659763e-26
3.14636112e+01, 1.51139683e+00, 3.08037203e-02, 9.27590326e-01, 6.26148957e-03, 5.50631961e-01, 3.77474808e+05, 1.16276284e+04, 1.16276284e+04, 3.58174213e+02, 5.28844399e+01, 7.02724103e+03, 9.27789075e-26
3.16640100e+01, 1.51406950e+00, 3.06147347e-02, 9.27648320e-01, 6.20349324e-03, 5.48743444e-01, 3.80082935e+05, 1.16361382e+04, 1.16361382e+04, 3.56237284e+02, 5.28993919e+01, 7.09261813e+03, 9.45132527e-26
3.18644088e+01, 1.51672582e+00, 3.04280538e-02, 9.27705430e-01, 6.14638140e-03, 5.46872283e-01, 3.82691903e+05, 1.16445698e+04, 1.16445698e+04, 3.54321597e+02, 5.29142464e+01, 7.15819927e+03, 9.62691467e-26
3.20648076e+01, 1.51936600e+00, 3.02436358e-02, 9.27761674e-01, 6.09013530e-03, 5.45018213e-01, 3.85301703e+05, 1.16529244e+04, 1.16529244e+04, 3.52426802e+02, 5.29290046e+01, 7.22398386e+03, 9.80467242e-26
3.22652064e+01, 1.52199022e+00, 3.00614398e-02, 9.27817071e-01, 6.03473669e-03, 5.43180977e-01, 3.87912329e+05, 1.16612031e+04, 1.16612031e+04, 3.50552556e+02, 5.29436679e+01, 7.28997132e+03, 9.98461200e-26
3.24656052e+01, 1.52459868e+00, 2.98814258e-02, 9.27871638e-01, 5.98016782e-03, 5.41360323e-01, 3.90523773e+05, 1.16694072e+04, 1.16694072e+04, 3.48698524e+02, 5.29582374e+01, 7.35616105e+03, 1.01667469e-25
3.26660040e+01, 1.52719157e+00, 2.97035550e-02, 9.27925393e-01, 5.92641142e-03, 5.39556002e-01, 3.93136027e+05, 1.16775376e+04, 1.16775376e+04, 3.46864379e+02, 5.29727142e+01, 7.42255248e+03, 1.03510905e-25
3.28664028e+01, 1.52976907e+00, 2.95277891e-02, 9.27978352e-01, 5.87345067e-03, 5.37767772e-01, 3.95749084e+05, 1.16855955e+04, 1.16855955e+04, 3.45049799e+02, 5.29870996e+01, 7.48914504e+03, 1.05376565e-25
3.30668016e+01, 1.53233136e+00, 2.93540912e-02, 9.28030532e-01, 5.82126920e-03, 5.35995398e-01, 3.98362937e+05, 1.16935820e+04, 1.16935820e+04, 3.43254471e+02, 5.30013946e+01, 7.55593816e+03, 1.07264582e-25
3.32672004e+01, 1.53487862e+00, 2.91824248e-02, 9.28081948e-01, 5.76985106e-03, 5.34238645e-01, 4.00977578e+05, 1.17014980e+04, 1.17014980e+04, 3.41478087e+02, 5.30156004e+01, 7.62293128e+03, 1.09175091e-25
3.34675992e+01, 1.53741103e+00, 2.90127547e-02, 9.28132617e-01, 5.71918072e-03, 5.32497287e-01, 4.03593002e+05, 1.17093448e+04, 1.17093448e+04, 3.39720347e+02, 5.30297181e+01, 7.69012384e+03, 1.11108228e-25
3.36679980e+01, 1.53992876e+00, 2.88450461e-02, 9.28182553e-01, 5.66924307e-03, 5.30771101e-01, 4.06209200e+05, 1.17171231e+04, 1.17171231e+04, 3.37980956e+02, 5.30437488e+01, 7.75751529e+03, 1.13064127e-25
3.38683968e+01, 1.54243198e+00, 2.86792652e-02, 9.28231772e-01, 5.62002338e-03, 5.29059868e-01, 4.08826167e+05, 1.17248341e+04, 1.17248341e+04, 3.36259626e+02, 5.30576934e+01, 7.82510508e+03, 1.15042924e-25
3.40687956e+01, 1.54492085e+00, 2.85153791e-02, 9.28280286e-01, 5.57150729e-03, 5.27363374e-01, 4.11443895e+05, 1.17324786e+04, 1.17324786e+04, 3.34556076e+02, 5.30715531e+01, 7.89289267e+03, 1.17044753e-25
3.42691944e+01, 1.54739554e+00, 2.83533553e-02, 9.28328112e-01, 5.52368082e-03, 5.25681409e-01, 4.14062378e+05, 1.17400577e+04, 1.17400577e+04, 3.32870028e+02, 5.30853289e+01, 7.96087752e+03, 1.19069749e-25
3.44695932e+01, 1.54985621e+00, 2.81931624e-02, 9.28375261e-01, 5.47653034e-03, 5.24013768e-01, 4.16681609e+05, 1.17475723e+04, 1.17475723e+04, 3.31201212e+02, 5.30990217e+01, 8.02905909e+03, 1.21118048e-25
3.46699920e+01, 1.55230301e+00, 2.80347694e-02, 9.28421747e-01, 5.43004255e-03, 5.22360249e-01, 4.19301582e+05, 1.17550232e+04, 1.17550232e+04, 3.29549364e+02, 5.31126325e+01, 8.09743687e+03, 1.23189785e-25
3.48703908e+01, 1.55473611e+00, 2.78781462e-02, 9.28467584e-01, 5.38420451e-03, 5.20720655e-01, 4.21922291e+05, 1.17624113e+04, 1.17624113e+04, 3.27914223e+02, 5.31261624e+01, 8.16601032e+03, 1.25285094e-25
3.50707896e+01, 1.55715565e+00, 2.77232634e-02, 9.28512784e-01, 5.33900360e-03, 5.19094791e-01, 4.24543729e+05, 1.17697376e+04, 1.17697376e+04, 3.26295536e+02, 5.31396122e+01, 8.23477893e+03, 1.27404111e-25
3.52711884e+01, 1.55956178e+00, 2.75700920e-02, 9.28557359e-01, 5.29442748e-03, 5.17482467e-01, 4.27165891e+05, 1.17770029e+04, 1.17770029e+04, 3.24693054e+02, 5.31529828e+01, 8.30374218e+03, 1.29546972e-25
3.54715872e+01, 1.56195466e+00, 2.74186038e-02, 9.28601321e-01, 5.25046416e-03, 5.15883497e-01, 4.29788770e+05, 1.17842080e+04, 1.17842080e+04, 3.23106531e+02, 5.31662753e+01, 8.37289956e+03, 1.31713811e-25
3.56719860e+01, 1.56433443e+00, 2.72687713e-02, 9.28644683e-01, 5.20710191e-03, 5.14297699e-01, 4.32412360e+05, 1.17913538e+04, 1.17913538e+04, 3.21535730e+02, 5.31794905e+01, 8.44225056e+03, 1.33904764e-25
3.58723848e+01, 1.56670123e+00, 2.71205675e-02, 9.28687454e-01, 5.16432931e-03, 5.12724893e-01, 4.35036656e+05, 1.17984410e+04, 1.17984410e+04, 3.19980415e+02, 5.31926293e+01, 8.51179468e+03, 1.36119966e-25
3.60727836e+01, 1.56905520e+00, 2.69739659e-02, 9.28729648e-01, 5.12213521e-03, 5.11164902e-01, 4.37661651e+05, 1.18054705e+04, 1.18054705e+04, 3.18440358e+02, 5.32056925e+01, 8.58153142e+03, 1.38359552e-25
3.62731824e+01, 1.57139647e+00, 2.68289407e-02, 9.28771273e-01, 5.08050872e-03, 5.09617555e-01, 4.40287341e+05, 1.18124430e+04, 1.18124430e+04, 3.16915332e+02, 5.32186810e+01, 8.65146029e+03, 1.40623658e-25
3.64735812e+01, 1.57372520e+00, 2.66854666e-02, 9.28812342e-01, 5.03943923e-03, 5.08082682e-01, 4.42913718e+05, 1.18193592e+04, 1.18193592e+04, 3.15405117e+02, 5.32315957e+01, 8.72158081e+03, 1.42912419e-25
3.66739800e+01, 1.57604150e+00, 2.65435189e-02, 9.28852864e-01, 4.99891636e-03, 5.06560117e-01, 4.45540778e+05, 1.18262201e+04, 1.18262201e+04, 3.13909496e+02, 5.32444373e+01, 8.79189247e+03, 1.45225971e-25
3.68743788e+01, 1.57834552e+00, 2.64030733e-02, 9.28892849e-01, 4.95893000e-03, 5.05049696e-01, 4.48168515e+05, 1.18330262e+04, 1.18330262e+04, 3.12428258e+02, 5.32572067e+01, 8.86239480e+03, 1.47564449e-25
3.70747776e+01, 1.58063737e+00, 2.62641062e-02, 9.28932308e-01, 4.91947027e-03, 5.03551260e-01, 4.50796925e+05, 1.18397783e+04, 1.18397783e+04, 3.10961194e+02, 5.32699047e+01, 8.93308733e+03, 1.49927988e-25
3.72751764e+01, 1.58291720e+00, 2.61265942e-02, 9.28971250e-01, 4.88052751e-03, 5.02064651e-01, 4.53426000e+05, 1.18464771e+04, 1.18464771e+04, 3.09508100e+02, 5.32825321e+01, 9.00396957e+03, 1.52316724e-25
3.74755752e+01, 1.58518512e+00, 2.59905147e-02, 9.29009685e-01, 4.84209232e-03, 5.00589714e-01, 4.56055737e+05, 1.18531233e+04, 1.18531233e+04, 3.08068775e+02, 5.32950896e+01, 9.07504107e+03, 1.54730793e-25
3.76759739e+01, 1.58744126e+00, 2.58558453e-02, 9.29047621e-01, 4.80415548e-03, 4.99126300e-01, 4.58686129e+05, 1.18597176e+04, 1.18597176e+04, 3.06643024e+02, 5.33075780e+01, 9.14630134e+03, 1.57170330e-25
3.78763727e+01, 1.58968574e+00, 2.57225644e-02, 9.29085068e-01, 4.76670800e-03, 4.97674257e-01, 4.61317172e+05, 1.18662607e+04, 1.18662607e+04, 3.05230653e+02, 5.33199981e+01, 9.21774993e+03, 1.59635471e-25
3.80767715e+01, 1.59191868e+00, 2.55906504e-02, 9.29122034e-01, 4.72974112e-03, 4.96233441e-01, 4.63948861e+05, 1.18727531e+04, 1.18727531e+04, 3.03831474e+02, 5.33323506e+01, 9.28938638e+03, 1.62126351e-25
3.82771703e+01, 1.59414019e+00, 2.54600826e-02, 9.29158528e-01, 4.69324624e-03, 4.94803709e-01, 4.66581191e+05, 1.18791956e+04, 1.18791956e+04, 3.02445302e+02, 5.33446361e+01, 9.36121023e+03, 1.64643106e-25
3.84775691e+01, 1.59635040e+00, 2.53308403e-02, 9.29194559e-01, 4.65721498e-03, 4.93384918e-01, 4.69214156e+05, 1.18855889e+04, 1.18855889e+04, 3.01071953e+02, 5.33568555e+01, 9.43322104e+03, 1.67185872e-25
3.86779679e+01, 1.59854942e+00, 2.52029036e-02, 9.29230134e-01, 4.62163915e-03, 4.91976931e-01, 4.71847752e+05, 1.18919334e+04, 1.18919334e+04, 2.99711251e+02, 5.33690095e+01, 9.50541834e+03, 1.69754785e-25
3.88783667e+01, 1.60073736e+00, 2.50762527e-02, 9.29265262e-01, 4.58651074e-03, 4.90579611e-01, 4.74481974e+05, 1.18982299e+04, 1.18982299e+04, 2.98363018e+02, 5.33810986e+01, 9.57780171e+03, 1.72349980e-25
3.90787655e+01, 1.60291434e+00, 2.49508683e-02, 9.29299950e-01, 4.55182192e-03, 4.89192826e-01, 4.77116817e+05, 1.19044789e+04, 1.19044789e+04, 2.97027084e+02, 5.33931236e+01, 9.65037068e+03, 1.74971593e-25
3.92791643e+01, 1.60508045e+00, 2.48267316e-02, 9.29334206e-01, 4.51756504e-03, 4.87816443e-01, 4.79752277e+05, 1.19106810e+04, 1.19106810e+04, 2.95703279e+02, 5.34050852e+01, 9.72312484e+03, 1.77619759e-25
3.94795631e+01, 1.60723582e+00, 2.47038239e-02, 9.29368038e-01, 4.48373262e-03, 4.86450333e-01, 4.82388348e+05, 1.19168368e+04, 1.19168368e+04, 2.94391438e+02, 5.34169840e+01, 9.79606374e+03, 1.80294616e-25
3.96799619e+01, 1.60938054e+00, 2.45821272e-02, 9.29401453e-01, 4.45031733e-03, 4.85094371e-01, 4.85025027e+05, 1.19229469e+04, 1.19229469e+04, 2.93091398e+02, 5.34288207e+01, 9.86918694e+03, 1.82996298e-25
3.98803607e+01, 1.61151472e+00, 2.44616237e-02, 9.29434458e-01, 4.41731203e-03, 4.83748431e-01, 4.87662309e+05, 1.19290119e+04, 1.19290119e+04, 2.91802999e+02, 5.34405960e+01, 9.94249403e+03, 1.85724942e-25
4.00807595e+01, 1.61363846e+00, 2.43422958e-02, 9.29467060e-01, 4.38470971e-03, 4.82412391e-01, 4.90300188e+05, 1.19350322e+04, 1.19350322e+04, 2.90526085e+02, 5.34523103e+01, 1.00159846e+04, 1.88480683e-25
4.02811583e+01, 1.61575187e+00, 2.42241265e-02, 9.29499265e-01, 4.35250353e-03, 4.81086130e-01, 4.92938662e+05, 1.19410085e+04, 1.19410085e+04, 2.89260500e+02, 5.34639644e+01, 1.00896582e+04, 1.91263658e-25
4.04815571e+01, 1.61785505e+00, 2.41070989e-02, 9.29531082e-01, 4.32068679e-03, 4.79769530e-01, 4.95577725e+05, 1.19469412e+04, 1.19469412e+04, 2.88006094e+02, 5.34755589e+01, 1.01635143e+04, 1.94074003e-25
4.06819559e+01, 1.61994809e+00, 2.39911966e-02, 9.29562515e-01, 4.28925294e-03, 4.78462474e-01, 4.98217373e+05, 1.19528310e+04, 1.19528310e+04, 2.86762718e+02, 5.34870943e+01, 1.02375527e+04, 1.96911852e-25
4.08823547e+01, 1.62203109e+00, 2.38764035e-02, 9.29593572e-01, 4.25819556e-03, 4.77164849e-01, 5.00857602e+05, 1.19586782e+04, 1.19586782e+04, 2.85530226e+02, 5.34985714e+01, 1.03117729e+04, 1.99777344e-25
4.10827535e+01, 1.62410415e+00, 2.37627036e-02, 9.29624259e-01, 4.22750839e-03, 4.75876542e-01, 5.03498408e+05, 1.19644834e+04, 1.19644834e+04, 2.84308474e+02, 5.35099905e+01, 1.03861745e+04, 2.02670613e-25
4.12831523e+01, 1.62616736e+00, 2.36500815e-02, 9.29654582e-01, 4.19718528e-03, 4.74597442e-01, 5.06139786e+05, 1.19702472e+04, 1.19702472e+04, 2.83097323e+02, 5.35213524e+01, 1.04607570e+04, 2.05591796e-25
4.14835511e+01, 1.62822081e+00, 2.35385219e-02, 9.29684546e-01, 4.16722022e-03, 4.73327440e-01, 5.08781733e+05, 1.19759700e+04, 1.19759700e+04, 2.81896632e+02, 5.35326575e+01, 1.05355201e+04, 2.08541029e-25
4.16839499e+01, 1.63026460e+00, 2.34280099e-02, 9.29714159e-01, 4.13760733e-03, 4.72066430e-01, 5.11424243e+05, 1.19816522e+04, 1.19816522e+04, 2.80706267e+02, 5.35439066e+01, 1.06104633e+04, 2.11518449e-25
4.18843487e+01, 1.63229882e+00, 2.33185307e-02, 9.29743425e-01, 4.10834085e-03, 4.70814305e-01, 5.14067315e+05, 1.19872944e+04, 1.19872944e+04, 2.79526093e+02, 5.35551000e+01, 1.06855864e+04, 2.14524190e-25
4.20847475e+01, 1.63432355e+00, 2.32100699e-02, 9.29772350e-01, 4.07941514e-03, 4.69570963e-01, 5.16710942e+05, 1.19928971e+04, 1.19928971e+04, 2.78355979e+02, 5.35662383e+01, 1.07608888e+04, 2.17558391e-25
4.22851463e+01, 1.63633889e+00, 2.31026134e-02, 9.29800940e-01, 4.05082469e-03, 4.68336302e-01, 5.19355122e+05, 1.19984606e+04, 1.19984606e+04, 2.77195796e+02, 5.35773221e+01, 1.08363701e+04, 2.20621186e-25
4.24855451e+01, 1.63834492e+00, 2.29961473e-02, 9.29829201e-01, 4.02256407e-03, 4.67110222e-01, 5.21999850e+05, 1.20039854e+04, 1.20039854e+04, 2.76045417e+02, 5.35883519e+01, 1.09120301e+04, 2.23712713e-25
4.26859439e+01, 1.64034172e+00, 2.28906580e-02, 9.29857136e-01, 3.99462800e-03, 4.65892623e-01, 5.24645123e+05, 1.20094721e+04, 1.20094721e+04, 2.74904718e+02, 5.35993282e+01, 1.09878683e+04, 2.26833107e-25
