z, log10(1+z), a, H0*t_look, H0*t_age, H0*t_conf, d_L, d_LOS, d_trans, d_ang, d_mod, H(z), rho_c(z) 
1.00000000e-03, 4.34077479e-04, 9.99000999e-01, 9.99123775e-04, 1.17260968e+00, 3.20652771e+00, 4.46132024e+00, 4.45686338e+00, 4.45686338e+00, 4.45241097e+00, 2.82473170e+01, 6.72906904e+01, 8.50725640e-30
2.01398798e-01, 7.96871930e-02, 8.32363077e-01, 1.71719377e-01, 9.14262124e-01, 3.00624747e+00, 1.00756470e+03, 8.38659652e+02, 8.38659652e+02, 6.98069328e+02, 4.00163647e+01, 7.67906664e+01, 1.10788945e-29
4.01797595e-01, 1.46685311e-01, 7.13369750e-01, 2.99484689e-01, 7.41740087e-01, 2.83973574e+00, 2.21142300e+03, 1.57756227e+03, 1.57756227e+03, 1.12538520e+03, 4.17233591e+01, 8.60700491e+01, 1.39182187e-29
6.02196393e-01, 2.04715750e-01, 6.24143210e-01, 3.98417643e-01, 6.15429169e-01, 2.69195581e+00, 3.58617961e+03, 2.23828965e+03, 2.23828965e+03, 1.39701329e+03, 4.27731602e+01, 9.61555014e+01, 1.73711203e-29
8.02595190e-01, 2.55898208e-01, 5.54755724e-01, 4.76492448e-01, 5.18686197e-01, 2.55822826e+00, 5.10055301e+03, 2.82956098e+03, 2.82956098e+03, 1.56971515e+03, 4.35380863e+01, 1.07498472e+02, 2.17112153e-29
1.00299399e+00, 3.01679646e-01, 4.99252622e-01, 5.38934943e-01, 4.42882919e-01, 2.43711458e+00, 6.72664306e+03, 3.35829418e+03, 3.35829418e+03, 1.67663718e+03, 4.41389919e+01, 1.20221315e+02, 2.71545432e-29
1.20339279e+00, 3.43091923e-01, 4.53845545e-01, 5.89458783e-01, 3.82637230e-01, 2.32781211e+00, 8.44183813e+03, 3.83129063e+03, 3.83129063e+03, 1.73881418e+03, 4.46321851e+01, 1.34285904e+02, 3.38797663e-29
1.40379158e+00, 3.80896810e-01, 4.16009444e-01, 6.30797225e-01, 3.34189128e-01, 2.22940846e+00, 1.02287677e+04, 4.25526397e+03, 4.25526397e+03, 1.77023000e+03, 4.50491166e+01, 1.49591605e+02, 4.20430288e-29
1.60419038e+00, 4.15672730e-01, 3.83996503e-01, 6.64989968e-01, 2.94781848e-01, 2.14082529e+00, 1.20744013e+04, 4.63652788e+03, 4.63652788e+03, 1.78041049e+03, 4.54093280e+01, 1.66024508e+02, 5.17873821e-29
1.80458918e+00, 4.47869254e-01, 3.56558461e-01, 6.93570003e-01, 2.62361988e-01, 2.06093033e+00, 1.39690003e+04, 4.98076523e+03, 4.98076523e+03, 1.77593398e+03, 4.57258266e+01, 1.83478486e+02, 6.32484442e-29
2.00498798e+00, 4.77842739e-01, 3.32780034e-01, 7.17696894e-01, 2.35391654e-01, 1.98863828e+00, 1.59052216e+04, 5.29294018e+03, 5.29294018e+03, 1.76138481e+03, 4.60076986e+01, 2.01862068e+02, 7.65577200e-29
2.20538677e+00, 5.05880441e-01, 3.11974832e-01, 7.38254294e-01, 2.12713949e-01, 1.92296635e+00, 1.78774400e+04, 5.57731133e+03, 5.57731133e+03, 1.73998076e+03, 4.62615266e+01, 2.21099042e+02, 9.18445258e-29
2.40578557e+00, 5.32217301e-01, 2.93618015e-01, 7.55921391e-01, 1.93453342e-01, 1.86305370e+00, 1.98812629e+04, 5.83749695e+03, 5.83749695e+03, 1.71399427e+03, 4.64922198e+01, 2.41126697e+02, 1.09237096e-28
2.60618437e+00, 5.57047927e-01, 2.77301407e-01, 7.71225098e-01, 1.76942044e-01, 1.80816013e+00, 2.19131917e+04, 6.07655891e+03, 6.07655891e+03, 1.68503834e+03, 4.67035282e+01, 2.61893489e+02, 1.28863214e-28
2.80658317e+00, 5.80535323e-01, 2.62702785e-01, 7.84578164e-01, 1.62666056e-01, 1.75765511e+00, 2.39703862e+04, 6.29708723e+03, 6.29708723e+03, 1.65426235e+03, 4.68983752e+01, 2.83356828e+02, 1.50850557e-28
3.00698196e+00, 6.02817388e-01, 2.49564388e-01, 7.96307041e-01, 1.50225851e-01, 1.71100333e+00, 2.60504994e+04, 6.50127692e+03, 6.50127692e+03, 1.62248719e+03, 4.70790803e+01, 3.05481203e+02, 1.75326894e-28
3.20738076e+00, 6.24011817e-01, 2.37677562e-01, 8.06672377e-01, 1.39307730e-01, 1.66775037e+00, 2.81515608e+04, 6.69099433e+03, 6.69099433e+03, 1.59029922e+03, 4.72475124e+01, 3.28236687e+02, 2.02420174e-28
3.40777956e+00, 6.44219867e-01, 2.26871600e-01, 8.15884181e-01, 1.29662905e-01, 1.62750961e+00, 3.02718934e+04, 6.86783288e+03, 6.86783288e+03, 1.55811623e+03, 4.74051979e+01, 3.51597759e+02, 2.32258572e-28
3.60817836e+00, 6.63529280e-01, 2.17005489e-01, 8.24113133e-01, 1.21092140e-01, 1.58995094e+00, 3.24100517e+04, 7.03315914e+03, 7.03315914e+03, 1.52623414e+03, 4.75533986e+01, 3.75542405e+02, 2.64970497e-28
3.80857715e+00, 6.82016589e-01, 2.07961725e-01, 8.31499087e-01, 1.13434384e-01, 1.55479129e+00, 3.45647771e+04, 7.18815067e+03, 7.18815067e+03, 1.49486021e+03, 4.76931688e+01, 4.00051415e+02, 3.00684592e-28
4.00897595e+00, 6.99748947e-01, 1.99641605e-01, 8.38157531e-01, 1.06558295e-01, 1.52178685e+00, 3.67349629e+04, 7.33382697e+03, 7.33382697e+03, 1.46413699e+03, 4.78253980e+01, 4.25107845e+02, 3.39529719e-28
4.20937475e+00, 7.16785601e-01, 1.91961617e-01, 8.44184523e-01, 1.00355863e-01, 1.49072657e+00, 3.89196288e+04, 7.47107488e+03, 7.47107488e+03, 1.43415961e+03, 4.79508434e+01, 4.50696605e+02, 3.81634939e-28
4.40977355e+00, 7.33179086e-01, 1.84850621e-01, 8.49660506e-01, 9.47375638e-02, 1.46142689e+00, 4.11178997e+04, 7.60066929e+03, 7.60066929e+03, 1.40498844e+03, 4.80701546e+01, 4.76804128e+02, 4.27129500e-28
4.61017234e+00, 7.48976203e-01, 1.78247643e-01, 8.54653280e-01, 8.96286501e-02, 1.43372746e+00, 4.33289898e+04, 7.72329033e+03, 7.72329033e+03, 1.37665830e+03, 4.81838928e+01, 5.03418117e+02, 4.76142815e-28
4.81057114e+00, 7.64218823e-01, 1.72100122e-01, 8.59220331e-01, 8.49662796e-02, 1.40748753e+00, 4.55521898e+04, 7.83953740e+03, 7.83953740e+03, 1.34918534e+03, 4.82925463e+01, 5.30527345e+02, 5.28804451e-28
5.01096994e+00, 7.78944556e-01, 1.66362502e-01, 8.63410675e-01, 8.06972795e-02, 1.38258301e+00, 4.77868560e+04, 7.94994093e+03, 7.94994093e+03, 1.32257207e+03, 4.83965423e+01, 5.58121494e+02, 5.85244107e-28
5.21136874e+00, 7.93187312e-01, 1.60995111e-01, 8.67266328e-01, 7.67763862e-02, 1.35890408e+00, 5.00324017e+04, 8.05497207e+03, 8.05497207e+03, 1.29681112e+03, 4.84962568e+01, 5.86191020e+02, 6.45591608e-28
5.41176754e+00, 8.06977768e-01, 1.55963234e-01, 8.70823484e-01, 7.31648521e-02, 1.33635315e+00, 5.22882904e+04, 8.15505087e+03, 8.15505087e+03, 1.27188811e+03, 4.85920222e+01, 6.14727057e+02, 7.09976889e-28
5.61216633e+00, 8.20343770e-01, 1.51236365e-01, 8.74113468e-01, 6.98293318e-02, 1.31484317e+00, 5.45540292e+04, 8.25055307e+03, 8.25055307e+03, 1.24778365e+03, 4.86841342e+01, 6.43721323e+02, 7.78529986e-28
5.81256513e+00, 8.33310667e-01, 1.46787587e-01, 8.77163512e-01, 6.67409868e-02, 1.29429622e+00, 5.68291644e+04, 8.34181594e+03, 8.34181594e+03, 1.22447504e+03, 4.87728564e+01, 6.73166054e+02, 8.51381030e-28
6.01296393e+00, 8.45901605e-01, 1.42593062e-01, 8.79997386e-01, 6.38747604e-02, 1.27464232e+00, 5.91132765e+04, 8.42914311e+03, 8.42914311e+03, 1.20193733e+03, 4.88584252e+01, 7.03053941e+02, 9.28660232e-28
6.21336273e+00, 8.58137771e-01, 1.38631598e-01, 8.82635923e-01, 6.12087865e-02, 1.25581841e+00, 6.14059772e+04, 8.51280874e+03, 8.51280874e+03, 1.18014428e+03, 4.89410532e+01, 7.33378084e+02, 1.01049789e-27
6.41376152e+00, 8.70038612e-01, 1.34884295e-01, 8.85097445e-01, 5.87239053e-02, 1.23776753e+00, 6.37069056e+04, 8.59306108e+03, 8.59306108e+03, 1.15906899e+03, 4.90209326e+01, 7.64131948e+02, 1.09702435e-27
6.61416032e+00, 8.81622017e-01, 1.31334245e-01, 8.87398127e-01, 5.64032628e-02, 1.22043802e+00, 6.60157260e+04, 8.67012555e+03, 8.67012555e+03, 1.13868440e+03, 4.90982370e+01, 7.95309327e+02, 1.18837007e-27
6.81455912e+00, 8.92904481e-01, 1.27966272e-01, 8.89552294e-01, 5.42319793e-02, 1.20378297e+00, 6.83321249e+04, 8.74420730e+03, 8.74420730e+03, 1.11896361e+03, 4.91731246e+01, 8.26904313e+02, 1.28466552e-27
7.01495792e+00, 9.03901246e-01, 1.24766719e-01, 8.91572673e-01, 5.21968731e-02, 1.18775964e+00, 7.06558094e+04, 8.81549350e+03, 8.81549350e+03, 1.09988020e+03, 4.92457394e+01, 8.58911274e+02, 1.38604127e-27
7.21535671e+00, 9.14626425e-01, 1.21723260e-01, 8.93470605e-01, 5.02862281e-02, 1.17232898e+00, 7.29865054e+04, 8.88415536e+03, 8.88415536e+03, 1.08140835e+03, 4.93162128e+01, 8.91324824e+02, 1.49262791e-27
7.41575551e+00, 9.25093110e-01, 1.18824745e-01, 8.95256227e-01, 4.84895989e-02, 1.15745525e+00, 7.53239553e+04, 8.95034976e+03, 8.95034976e+03, 1.06352302e+03, 4.93846656e+01, 9.24139808e+02, 1.60455611e-27
7.61615431e+00, 9.35313468e-01, 1.16061060e-01, 8.96938621e-01, 4.67976456e-02, 1.14310569e+00, 7.76679173e+04, 9.01422079e+03, 9.01422079e+03, 1.04620002e+03, 4.94512083e+01, 9.57351280e+02, 1.72195659e-27
7.81655311e+00, 9.45298828e-01, 1.13423011e-01, 8.98525947e-01, 4.52019937e-02, 1.12925014e+00, 8.00181636e+04, 9.07590105e+03, 9.07590105e+03, 1.02941602e+03, 4.95159429e+01, 9.90954494e+02, 1.84496009e-27
8.01695190e+00, 9.55059753e-01, 1.10902222e-01, 9.00025556e-01, 4.36951141e-02, 1.11586086e+00, 8.23744796e+04, 9.13551281e+03, 9.13551281e+03, 1.01314867e+03, 4.95789634e+01, 1.02494488e+03, 1.97369743e-27
8.21735070e+00, 9.64606112e-01, 1.08491044e-01, 9.01444082e-01, 4.22702209e-02, 1.10291222e+00, 8.47366627e+04, 9.19316900e+03, 9.19316900e+03, 9.97376501e+02, 4.96403568e+01, 1.05931805e+03, 2.10829946e-27
8.41774950e+00, 9.73947135e-01, 1.06182480e-01, 9.02787531e-01, 4.09211832e-02, 1.09038054e+00, 8.71045212e+04, 9.24897410e+03, 9.24897410e+03, 9.82079010e+02, 4.97002035e+01, 1.09406975e+03, 2.24889705e-27
8.61814830e+00, 9.83091469e-01, 1.03970117e-01, 9.04061346e-01, 3.96424495e-02, 1.07824388e+00, 8.94778738e+04, 9.30302497e+03, 9.30302497e+03, 9.67236591e+02, 4.97585783e+01, 1.12919590e+03, 2.39562116e-27
8.81854709e+00, 9.92047228e-01, 1.01848063e-01, 9.05270476e-01, 3.84289813e-02, 1.06648189e+00, 9.18565486e+04, 9.35541153e+03, 9.35541153e+03, 9.52830540e+02, 4.98155506e+01, 1.16469255e+03, 2.54860275e-27
9.01894589e+00, 1.00082203e+00, 9.98108994e-02, 9.06419425e-01, 3.72761969e-02, 1.05507566e+00, 9.42403827e+04, 9.40621735e+03, 9.40621735e+03, 9.38843013e+02, 4.98711852e+01, 1.20055587e+03, 2.70797284e-27
9.21934469e+00, 1.00942305e+00, 9.78536325e-02, 9.07512302e-01, 3.61799209e-02, 1.04400759e+00, 9.66292210e+04, 9.45552028e+03, 9.45552028e+03, 9.25257007e+02, 4.99255424e+01, 1.23678216e+03, 2.87386247e-27
9.41974349e+00, 1.01785703e+00, 9.59716524e-02, 9.08552864e-01, 3.51363416e-02, 1.03326129e+00, 9.90229163e+04, 9.50339290e+03, 9.50339290e+03, 9.12056320e+02, 4.99786786e+01, 1.27336785e+03, 3.04640274e-27
9.62014228e+00, 1.02613034e+00, 9.41606970e-02, 9.09544548e-01, 3.41419721e-02, 1.02282144e+00, 1.01421328e+05, 9.54990298e+03, 9.54990298e+03, 8.99225521e+02, 5.00306465e+01, 1.31030947e+03, 3.22572478e-27
9.82054108e+00, 1.03424898e+00, 9.24168202e-02, 9.10490509e-01, 3.31936178e-02, 1.01267374e+00, 1.03824324e+05, 9.59511387e+03, 9.59511387e+03, 8.86749914e+02, 5.00814956e+01, 1.34760363e+03, 3.41195974e-27
1.00209399e+01, 1.04221863e+00, 9.07363629e-02, 9.11393643e-01, 3.22883462e-02, 1.00280481e+00, 1.06231775e+05, 9.63908490e+03, 9.63908490e+03, 8.74615505e+02, 5.01312722e+01, 1.38524708e+03, 3.60523883e-27
1.02213387e+01, 1.05004467e+00, 8.91159271e-02, 9.12256614e-01, 3.14234615e-02, 9.93202103e-01, 1.08643561e+05, 9.68187165e+03, 9.68187165e+03, 8.62808968e+02, 5.01800200e+01, 1.42323664e+03, 3.80569328e-27
1.04217375e+01, 1.05773217e+00, 8.75523538e-02, 9.13081879e-01, 3.05964815e-02, 9.83853861e-01, 1.11059565e+05, 9.72352628e+03, 9.72352628e+03, 8.51317613e+02, 5.02277798e+01, 1.46156922e+03, 4.01345436e-27
1.06221363e+01, 1.06528596e+00, 8.60427013e-02, 9.13871703e-01, 2.98051172e-02, 9.74749034e-01, 1.13479675e+05, 9.76409782e+03, 9.76409782e+03, 8.40129352e+02, 5.02745904e+01, 1.50024182e+03, 4.22865337e-27
1.08225351e+01, 1.07271061e+00, 8.45842278e-02, 9.14628180e-01, 2.90472545e-02, 9.65877236e-01, 1.15903787e+05, 9.80363233e+03, 9.80363233e+03, 8.29232671e+02, 5.03204881e+01, 1.53925152e+03, 4.45142165e-27
1.10229339e+01, 1.08001046e+00, 8.31743742e-02, 9.15353247e-01, 2.83209384e-02, 9.57228691e-01, 1.18331798e+05, 9.84217323e+03, 9.84217323e+03, 8.18616599e+02, 5.03655073e+01, 1.57859547e+03, 4.68189058e-27
1.12233327e+01, 1.08718963e+00, 8.18107489e-02, 9.16048701e-01, 2.76243585e-02, 9.48794189e-01, 1.20763610e+05, 9.87976139e+03, 9.87976139e+03, 8.08270679e+02, 5.04096804e+01, 1.61827091e+03, 4.92019155e-27
1.14237315e+01, 1.09425206e+00, 8.04911152e-02, 9.16716205e-01, 2.69558357e-02, 9.40565044e-01, 1.23199130e+05, 9.91643540e+03, 9.91643540e+03, 7.98184944e+02, 5.04530382e+01, 1.65827514e+03, 5.16645601e-27
1.16241303e+01, 1.10120147e+00, 7.92133778e-02, 9.17357307e-01, 2.63138116e-02, 9.32533056e-01, 1.25638269e+05, 9.95223167e+03, 9.95223167e+03, 7.88349887e+02, 5.04956097e+01, 1.69860553e+03, 5.42081542e-27
1.18245291e+01, 1.10804143e+00, 7.79755729e-02, 9.17973446e-01, 2.56968372e-02, 9.24690475e-01, 1.28080940e+05, 9.98718463e+03, 9.98718463e+03, 7.78756443e+02, 5.05374225e+01, 1.73925950e+03, 5.68340130e-27
1.20249279e+01, 1.11477533e+00, 7.67758571e-02, 9.18565961e-01, 2.51035639e-02, 9.17029975e-01, 1.30527059e+05, 1.00213269e+04, 1.00213269e+04, 7.69395959e+02, 5.05785028e+01, 1.78023456e+03, 5.95434518e-27
1.22253267e+01, 1.12140641e+00, 7.56124991e-02, 9.19136100e-01, 2.45327354e-02, 9.09544616e-01, 1.32976549e+05, 1.00546892e+04, 1.00546892e+04, 7.60260176e+02, 5.06188753e+01, 1.82152825e+03, 6.23377862e-27
1.24257255e+01, 1.12793776e+00, 7.44838708e-02, 9.19685028e-01, 2.39831796e-02, 9.02227829e-01, 1.35429331e+05, 1.00873008e+04, 1.00873008e+04, 7.51341208e+02, 5.06585637e+01, 1.86313819e+03, 6.52183324e-27
1.26261242e+01, 1.13437234e+00, 7.33884399e-02, 9.20213833e-01, 2.34538024e-02, 8.95073379e-01, 1.37885332e+05, 1.01191894e+04, 1.01191894e+04, 7.42631523e+02, 5.06975903e+01, 1.90506205e+03, 6.81864066e-27
1.28265230e+01, 1.14071298e+00, 7.23247628e-02, 9.20723533e-01, 2.29435807e-02, 8.88075355e-01, 1.40344481e+05, 1.01503813e+04, 1.01503813e+04, 7.34123922e+02, 5.07359767e+01, 1.94729754e+03, 7.12433255e-27
1.30269218e+01, 1.14696238e+00, 7.12914787e-02, 9.21215079e-01, 2.24515574e-02, 8.81228139e-01, 1.42806710e+05, 1.01809015e+04, 1.01809015e+04, 7.25811525e+02, 5.07737431e+01, 1.98984243e+03, 7.43904061e-27
1.32273206e+01, 1.15312312e+00, 7.02873032e-02, 9.21689364e-01, 2.19768361e-02, 8.74526394e-01, 1.45271952e+05, 1.02107738e+04, 1.02107738e+04, 7.17687753e+02, 5.08109089e+01, 2.03269455e+03, 7.76289657e-27
1.34277194e+01, 1.15919769e+00, 6.93110234e-02, 9.22147224e-01, 2.15185765e-02, 8.67965044e-01, 1.47740144e+05, 1.02400206e+04, 1.02400206e+04, 7.09746309e+02, 5.08474926e+01, 2.07585176e+03, 8.09603219e-27
1.36281182e+01, 1.16518846e+00, 6.83614928e-02, 9.22589444e-01, 2.10759899e-02, 8.61539255e-01, 1.50211225e+05, 1.02686636e+04, 1.02686636e+04, 7.01981170e+02, 5.08835119e+01, 2.11931197e+03, 8.43857927e-27
1.38285170e+01, 1.17109772e+00, 6.74376270e-02, 9.23016761e-01, 2.06483358e-02, 8.55244427e-01, 1.52685134e+05, 1.02967231e+04, 1.02967231e+04, 6.94386570e+02, 5.09189838e+01, 2.16307313e+03, 8.79066963e-27
1.40289158e+01, 1.17692765e+00, 6.65383991e-02, 9.23429870e-01, 2.02349180e-02, 8.49076173e-01, 1.55161814e+05, 1.03242187e+04, 1.03242187e+04, 6.86956985e+02, 5.09539242e+01, 2.20713325e+03, 9.15243513e-27
1.42293146e+01, 1.18268036e+00, 6.56628367e-02, 9.23829422e-01, 1.98350814e-02, 8.43030309e-01, 1.57641210e+05, 1.03511690e+04, 1.03511690e+04, 6.79687122e+02, 5.09883488e+01, 2.25149035e+03, 9.52400765e-27
1.44297134e+01, 1.18835786e+00, 6.48100177e-02, 9.24216032e-01, 1.94482095e-02, 8.37102845e-01, 1.60123268e+05, 1.03775918e+04, 1.03775918e+04, 6.72571911e+02, 5.10222722e+01, 2.29614253e+03, 9.90551911e-27
1.46301122e+01, 1.19396210e+00, 6.39790672e-02, 9.24590279e-01, 1.90737211e-02, 8.31289967e-01, 1.62607937e+05, 1.04035041e+04, 1.04035041e+04, 6.65606488e+02, 5.10557087e+01, 2.34108790e+03, 1.02971015e-26
1.48305110e+01, 1.19949493e+00, 6.31691547e-02, 9.24952710e-01, 1.87110682e-02, 8.25588033e-01, 1.65095165e+05, 1.04289220e+04, 1.04289220e+04, 6.58786189e+02, 5.10886718e+01, 2.38632460e+03, 1.06988867e-26
1.50309098e+01, 1.20495817e+00, 6.23794913e-02, 9.25303838e-01, 1.83597336e-02, 8.19993562e-01, 1.67584905e+05, 1.04538611e+04, 1.04538611e+04, 6.52106538e+02, 5.11211745e+01, 2.43185083e+03, 1.11110069e-26
1.52313086e+01, 1.21035354e+00, 6.16093270e-02, 9.25644153e-01, 1.80192287e-02, 8.14503222e-01, 1.70077108e+05, 1.04783362e+04, 1.04783362e+04, 6.45563240e+02, 5.11532293e+01, 2.47766480e+03, 1.15335939e-26
